IP,timestamp,method,uri,status_code,bytes
66.249.66.91,1/22/2019 4:38,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724%2Cb224%2Cb879%2Cb441%2Cb256%2Cb614,200,42043
66.249.66.194,1/22/2019 4:38,GET,"/m/filter/b113,b2,p62,v1%7CBlue%20Blue,v1%7CGold,v1%7CTitan",200,19062
66.249.66.194,1/22/2019 4:38,GET,"/m/filter/b1,b103,b126,b135,b151,b183,b185,b19,b192,b194,b213,b215,b218,b219,b224,b231,b238,b261,b3,b321,b36,b41,b435,b441,b442,b482,b484,b497,b5,b542,b543,b568,b573,b614,b619,b63,b647,b703,b723,b724,b74,b82,b874,b88,b880,b95,b99",200,26483
40.77.167.170,1/22/2019 4:38,GET,"/filter/b32,b35,p5,stexists",200,31230
89.36.63.1,1/22/2019 4:38,GET,/m/product/33954/64716/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A6-Plus-%282018%29-Dual-64GB-%28A605F-DS%29,200,21666
66.249.66.194,1/22/2019 4:38,GET,/filter/p29%2Cstexists%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D8%A7%D8%B3%D8%AA%DB%8C%D9%84,200,31835
207.46.13.136,1/22/2019 4:38,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b481,b52,b542,b598,b615,b619,b67,b77,b83",200,38987
66.249.66.194,1/22/2019 4:38,GET,"/m/filter/p2598,stexists,t451",200,18674
66.249.66.194,1/22/2019 4:38,GET,/blog/digital-supplies/instax-share-sp-3-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%81%D9%88%D8%B1%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%AC%D8%AF%DB%8C%D8%AF-%D9%81%D9%88%D8%AC%DB%8C-%D9%81%DB%8C%D9%84%D9%85/,200,23566
89.36.63.1,1/22/2019 4:38,GET,/static/images/guarantees/goodShopping.png,200,6496
89.36.63.1,1/22/2019 4:38,GET,/static/images/guarantees/warranty.png,200,5807
89.36.63.1,1/22/2019 4:38,GET,/static/images/guarantees/bestPrice.png,200,7356
89.36.63.1,1/22/2019 4:38,GET,/static/images/guarantees/support.png,200,6454
89.36.63.1,1/22/2019 4:38,GET,/static/images/guarantees/fastDelivery.png,200,7713
89.36.63.1,1/22/2019 4:38,GET,/static/css/font/wyekan/font.woff,200,28536
34.247.132.53,1/22/2019 4:38,GET,/,200,30730
207.46.13.136,1/22/2019 4:38,GET,/filter/b1%2Cb145%2Cb223%2Cb36%2Cb778,200,37838
89.36.63.1,1/22/2019 4:38,GET,/settings/logo,200,4120
89.36.63.1,1/22/2019 4:38,GET,/amp-helper-frame.html,200,133
66.249.66.91,1/22/2019 4:38,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724%2Cb224%2Cb879%2Cb441%2Cb1,200,41823
89.36.63.1,1/22/2019 4:38,GET,/image/33954,200,100725
40.77.167.170,1/22/2019 4:38,GET,"/filter/b1,b103,b105,b109,b111,b113,b144,b186,b202,b261,b276,b42,b427,b432,b52,b533,b548,b705,b77",200,37101
172.20.2.174,1/22/2019 4:38,GET,/site/ping,200,4
89.36.63.1,1/22/2019 4:38,GET,/image/33954,200,90770
66.249.66.91,1/22/2019 4:38,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb217%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb147%2Cb258%2Cb883%2Cb603%2Cb203,200,41297
89.36.63.1,1/22/2019 4:38,GET,/favicon.ico,200,0
192.15.6.66,1/22/2019 4:38,GET,/image/28216,200,4075
192.15.6.66,1/22/2019 4:38,GET,/image/28148,200,3444
192.15.6.66,1/22/2019 4:38,GET,/image/28261,200,3501
91.99.72.15,1/22/2019 4:38,GET,/product/33954/64716/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A6-Plus-%282018%29-Dual-64GB-%28A605F-DS%29,200,43350
192.15.6.66,1/22/2019 4:38,GET,/image/28252,200,3184
192.15.6.66,1/22/2019 4:38,GET,/image/28212,200,4293
192.15.6.66,1/22/2019 4:38,GET,/image/28214,200,94646
192.15.6.66,1/22/2019 4:38,GET,/image/28241,200,3252
192.15.6.66,1/22/2019 4:38,GET,/image/28219,200,94646
40.77.167.170,1/22/2019 4:38,GET,"/filter/b136,b148,b264,b598,b67",200,37007
66.249.66.91,1/22/2019 4:38,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb217%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb147%2Cb258%2Cb883%2Cb603%2Cb8,200,40057
5.160.157.20,1/22/2019 4:38,GET,/product/29274,301,178
54.36.148.11,1/22/2019 4:38,GET,"/filter/b185,b58,p1229,stnot-exists",200,27779
54.36.149.92,1/22/2019 4:38,GET,/filter/b261%2Cp7,200,32963
2.207.40.103,1/22/2019 4:38,GET,/m/browse/orthopedics/%D9%88%D8%B3%D8%A7%DB%8C%D9%84-%D8%A7%D8%B1%D8%AA%D9%88%D9%BE%D8%AF%DB%8C,200,16660
2.207.40.103,1/22/2019 4:38,GET,/settings/logo,200,4120
66.249.66.194,1/22/2019 4:38,GET,/m/filter/b790,200,17061
2.207.40.103,1/22/2019 4:38,GET,/static/images/guarantees/goodShopping.png,200,6496
2.207.40.103,1/22/2019 4:38,GET,/static/css/font/wyekan/font.woff,200,28536
2.207.40.103,1/22/2019 4:38,GET,/static/images/guarantees/warranty.png,200,5807
2.207.40.103,1/22/2019 4:38,GET,/static/images/guarantees/support.png,200,6454
2.207.40.103,1/22/2019 4:38,GET,/static/images/guarantees/bestPrice.png,200,7356
2.207.40.103,1/22/2019 4:38,GET,/static/images/guarantees/fastDelivery.png,200,7713
2.207.40.103,1/22/2019 4:38,GET,/image/14089/productType/240x180,200,8898
2.207.40.103,1/22/2019 4:38,GET,/image/14090/productType/240x180,200,12332
2.207.40.103,1/22/2019 4:38,GET,/image/14081/productType/240x180,200,8630
2.207.40.103,1/22/2019 4:38,GET,/image/14086/productType/240x180,200,12122
2.207.40.103,1/22/2019 4:38,GET,/image/14077/productType/240x180,200,8819
2.207.40.103,1/22/2019 4:38,GET,/image/14084/productType/240x180,200,10269
2.207.40.103,1/22/2019 4:38,GET,/image/14074/productType/240x180,200,8699
2.207.40.103,1/22/2019 4:38,GET,/image/14804/productType/240x180,200,6879
2.207.40.103,1/22/2019 4:38,GET,/image/14076/productType/240x180,200,13768
2.207.40.103,1/22/2019 4:38,GET,/image/14080/productType/240x180,200,12453
2.207.40.103,1/22/2019 4:38,GET,/image/14088/productType/240x180,200,7871
2.207.40.103,1/22/2019 4:38,GET,/image/14802/productType/240x180,200,11894
2.207.40.103,1/22/2019 4:38,GET,/image/14083/productType/240x180,200,13387
2.207.40.103,1/22/2019 4:38,GET,/static/images/amp/instagram.png,200,7146
2.207.40.103,1/22/2019 4:38,GET,/image/14082/productType/240x180,200,10193
2.207.40.103,1/22/2019 4:38,GET,/static/images/amp/telegram.png,200,4859
2.207.40.103,1/22/2019 4:38,GET,/static/images/amp/blog.png,200,3863
66.249.66.91,1/22/2019 4:38,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb217%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb147%2Cb258%2Cb883%2Cb603%2Cb8%2Cb63,200,41362
2.207.40.103,1/22/2019 4:38,GET,/favicon.ico,200,0
66.249.66.91,1/22/2019 4:38,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724%2Cb224%2Cb879%2Cb441%2Cb256,200,40644
66.249.66.92,1/22/2019 4:38,GET,/image/32188,200,4778
40.77.167.170,1/22/2019 4:38,GET,"/filter/b186,b224,b573,b648",200,35933
66.249.66.93,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb542%2Cb135%2Cb878%2Cb63%2Cb497%2Cb619%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb105%2Cb212%2Cb118,200,39188
89.36.63.1,1/22/2019 4:38,GET,/image/33954,200,89694
66.249.66.194,1/22/2019 4:38,GET,"/m/filter/b1,b103,b105,b118,b126,b135,b151,b168,b185,b19,b192,b194,b212,b213,b215,b218,b219,b224,b231,b238,b261,b3,b321,b36,b41,b435,b441,b482,b484,b497,b5,b542,b568,b573,b598,b614,b619,b63,b647,b703,b723,b724,b74,b82,b878,b88,b880,b95,b99",200,26856
157.55.39.236,1/22/2019 4:38,GET,/image/31629/productModel/100x100,200,2638
66.249.66.91,1/22/2019 4:38,GET,/image/4155,200,5508
17.58.102.43,1/22/2019 4:38,GET,"/filter/b571,b288,b514,b19,b519,b508,b278,b430,b268,b408,b246,b309,b553,b343,b534,b32,b3",200,38224
66.249.66.194,1/22/2019 4:38,GET,/m/article/618/%D8%AE%D9%88%D8%A7%D8%A8-%D8%B1%D9%81%D8%AA%D9%86%D8%8C%DA%AF%D8%B2%DA%AF%D8%B2%D8%8C%D8%B3%D9%88%D8%B2%D8%B4-%D9%88-%D8%A8%DB%8C-%D8%AD%D8%B3%DB%8C-%D9%BE%D8%A7%3A-%D8%B9%D9%84%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-,200,20142
66.249.66.194,1/22/2019 4:38,GET,/m/filter,302,0
157.55.39.245,1/22/2019 4:38,GET,/image/29404,200,98073
66.249.66.194,1/22/2019 4:38,GET,/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,200,19998
40.77.167.170,1/22/2019 4:38,GET,/product/18467,200,39991
157.55.39.236,1/22/2019 4:38,GET,/image/33943/productModel/100x100,200,3126
66.249.66.194,1/22/2019 4:38,GET,/m/product/7967/%D8%BA%D8%B0%D8%A7-%D8%B3%D8%A7%D8%B2-%D9%85%D9%88%D9%84%DB%8C%D9%86%DA%A9%D8%B3-%D9%85%D8%AF%D9%84-FP903,200,21053
157.55.39.236,1/22/2019 4:38,GET,/image/60942/productModel/100x100,200,2417
66.249.66.92,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb542%2Cb135%2Cb878%2Cb63%2Cb497%2Cb619%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb105%2Cb212%2Cb118,200,41104
157.55.39.236,1/22/2019 4:38,GET,/image/63413/productModel/100x100,200,2033
89.36.63.1,1/22/2019 4:38,GET,/image/33954,200,134087
157.55.39.236,1/22/2019 4:38,GET,/image/63672/productModel/100x100,200,2227
157.55.39.245,1/22/2019 4:38,GET,/blog/digital-supplies/%d8%a2%da%af%d9%87%db%8c-%d8%ae%d9%86%d8%af%d9%87-%d8%af%d8%a7%d8%b1-%d9%86%d9%88%da%a9%db%8c%d8%a7-%d8%a7%da%af%d8%b1-%d8%aa%d9%84%d9%81%d9%86-%d9%84%d9%88%d9%85%db%8c%d8%a7-1020-%d9%86%d8%af%d8%a7/,200,23837
157.55.39.245,1/22/2019 4:38,GET,/product/11477/%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-%D8%AB%D8%A7%D8%A8%D8%AA-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-7500Lumens-XGA-Video-Projector-PT-EX800,200,40685
66.249.66.92,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb542%2Cb135%2Cb878%2Cb63%2Cb497%2Cb619%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb105%2Cb212%2Cb118,200,39708
91.99.72.15,1/22/2019 4:38,GET,/product/21435,200,40500
91.99.72.15,1/22/2019 4:38,GET,/product/34047/64876/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1%D8%A8-%D8%A7%D8%B2-%D8%AC%D9%84%D9%88-%DA%A9%D9%86%D8%AF%DB%8C-%D9%85%D8%AF%D9%84-GF-1414S,200,43741
66.249.66.91,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb542%2Cb135%2Cb878%2Cb63%2Cb497%2Cb619%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb105%2Cb212%2Cb118,200,41089
66.249.66.91,1/22/2019 4:38,GET,/image/1234/productType/120x90,200,13080
91.99.72.15,1/22/2019 4:38,GET,/product/30314/59990/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%AC%D9%88%D8%B1%D8%AC%DB%8C%D9%88-%D8%A2%D8%B1%D9%85%D8%A7%D9%86%DB%8C-%D9%85%D8%AF%D9%84-Armani-Code-Luna-Eau-Sensuelle,200,41318
5.62.222.160,1/22/2019 4:38,POST,/comparison/add,200,50
157.55.39.245,1/22/2019 4:38,GET,"/filter/b14,b50",200,35235
17.58.102.43,1/22/2019 4:38,GET,/filter,302,0
79.127.13.131,1/22/2019 4:38,GET,/amp-helper-frame.html,200,133
66.249.66.91,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb183%2Cb542%2Cb135%2Cb63%2Cb497%2Cb619%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb543%2Cb874,200,30406
66.249.66.194,1/22/2019 4:38,GET,/m/product/18499/%D8%AE%D8%A7%D8%AA%D9%85-%DA%A9%D8%A7%D8%B1%DB%8C-%D9%87%D9%86%D8%B1-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D8%AC%D8%B9%D8%A8%D9%87-%D8%AE%D8%A7%D8%AA%D9%85-%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AA%D9%85%D8%A7%D9%85-%D8%AE%D8%A7%D8%AA%D9%85-%D8%B7%D8%B1%D8%AD-%D9%87%D8%B4%D8%AA-%DA%AF%D9%88%D8%B4,200,20222
66.249.66.194,1/22/2019 4:38,GET,/m/filter/b256%2Cb151,302,0
91.99.72.15,1/22/2019 4:38,GET,/product/32640/63075/%D8%A7%D8%AA%D9%88-%D9%BE%D8%B1%D8%B3%DB%8C-%D8%A8%D8%A7%DB%8C%D8%AA%D8%B1%D9%88%D9%86-%D9%85%D8%AF%D9%84-BSI-505,200,41232
66.249.66.194,1/22/2019 4:38,GET,"/m/filter/b1,b103,b126,b135,b151,b183,b185,b19,b192,b194,b213,b215,b218,b219,b221,b224,b231,b238,b261,b3,b321,b36,b41,b435,b441,b482,b484,b497,b50,b542,b568,b573,b598,b614,b619,b63,b703,b723,b724,b734,b74,b82,b88,b880,b95,b99",200,26746
89.36.63.1,1/22/2019 4:38,POST,/m/updateVariation,200,497
17.58.102.43,1/22/2019 4:38,GET,/filter/b211%2Cb502%2Cb460%2Cb487%2Cb384%2Cb222%2Cb547%2Cb395%2Cb174%2Cb449%2Cb207%2Cb118%2Cb83%2Cb293%2Cb439%2Cb544%2Cb298%2Cb554,200,37076
54.36.148.17,1/22/2019 4:38,GET,"/filter/b207,p6446,rf3000000,rt5000000",200,33502
66.249.66.91,1/22/2019 4:38,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb217%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb147%2Cb258%2Cb883%2Cb603%2Cb8,200,40439
69.162.124.234,1/22/2019 4:38,HEAD,/,301,0
157.55.39.245,1/22/2019 4:38,GET,/filter/b111%2Cb18%2Cb140%2Cb105%2Cb820,200,36538
66.249.66.91,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb183%2Cb542%2Cb135%2Cb63%2Cb497%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb50%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb734%2Cb198,200,39858
69.162.124.234,1/22/2019 4:38,HEAD,/,200,0
66.249.66.91,1/22/2019 4:38,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb192%2Cb213%2Cb136%2Cb218%2Cb648%2Cb454%2Cb258%2Cb151%2Cb22%2Cb203%2Cb543%2Cb3%2Cb584%2Cb883,200,40678
5.62.222.160,1/22/2019 4:38,GET,/comparison/show,200,18720
66.249.66.91,1/22/2019 4:38,GET,/filter/b481%2Cb874%2Cb32%2Cb67%2Cb226%2Cb41%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb613%2Cb135%2Cb877%2Cb183%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb647%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb151%2Cb192%2Cstexists%2Cb203%2Cb202,200,39235
5.62.222.160,1/22/2019 4:38,GET,/image/3/brand,200,2885
83.121.79.80,1/22/2019 4:38,GET,/image/30154,200,3369
66.249.66.194,1/22/2019 4:38,GET,/filter/p19354%2Cv134%7C%D8%AE%D8%B4%D8%AA%DB%8C%20%2Cv134%7C%D9%88%D8%B2%DB%8C%D8%B1%DB%8C%2Cb454%2Cb741%2Cstnot-exists,200,30836
54.36.148.129,1/22/2019 4:38,GET,/filter/p6001%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%DA%A9%D8%A7%D8%B1%D8%AA%D9%88%D9%86%DB%8C%2Cv1%7C%D9%82%D9%87%D9%88%D9%87%20%D8%A7%DB%8C,200,32654
5.123.88.42,1/22/2019 4:38,GET,/image/31791,200,3710
51.15.15.54,1/22/2019 4:38,GET,/blog/home-appliances/bedding/blanket/blanket-double/,200,20639
5.62.222.160,1/22/2019 4:38,GET,/settings/logo,200,4120
5.62.222.160,1/22/2019 4:38,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0
5.62.222.160,1/22/2019 4:38,GET,/image/348,200,5817
5.62.222.160,1/22/2019 4:38,GET,/image/30421,200,6096
66.249.66.91,1/22/2019 4:38,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb217%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb147%2Cb258%2Cb883%2Cb603%2Cb203%2Cb80,200,40049
66.249.66.91,1/22/2019 4:38,GET,/filter/b703%2Cb36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb321%2Cb5%2Cb261%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb1%2Cb435%2Cb542%2Cb135%2Cb878%2Cb63%2Cb497%2Cb619%2Cb219%2Cb126%2Cb74%2Cb151%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb224%2Cb213%2Cb50%2Cb3%2Cb231%2Cb99%2Cb238%2Cb82%2Cb215%2Cb95%2Cb218%2Cb482%2Cb105%2Cb212%2Cb118%2Cb656,200,40307
66.249.66.91,1/22/2019 4:38,GET,/filter/b36%2Cb41%2Cb598%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb35%2Cb321%2Cb5%2Cb261%2Cb442%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb435%2Cb183%2Cb542%2Cb135%2Cb63%2Cb497%2Cb619%2Cb613%2Cb126%2Cb74%2Cb441%2Cb568%2Cb647%2Cb185%2Cb584%2Cb224%2Cb213%2Cb3%2Cb570%2Cb198%2Cb238%2Cb485%2Cb574%2Cb186%2Cb548%2Cstexists%2Cb215%2Cb904%2Cb615%2Cb603%2Cb203%2Cb43%2Cb152%2Cb95%2Cb147%2Cb143%2Cb656%2Cb2%2Cb308%2Cb80%2Cb22%2Cb883%2Cb523%2Cb903%2Cb50,200,40207
5.160.157.20,1/22/2019 4:38,GET,/browse/men%20cuff,301,178
5.160.157.20,1/22/2019 4:38,GET,/filter,301,178
