Index,ip,timestamp,method,uri,status_code,bytes,Label_Text,Anomaly_Score,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
4796,91.99.72.15,1/22/2019 4:15,GET,/product/28697/57558/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1%D8%A8-%D8%A7%D8%B2-%D8%AC%D9%84%D9%88-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-WM427W,200,43472,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4797,91.99.72.15,1/22/2019 4:15,GET,/product/29982/59526/%D8%A8%D8%AE%D8%A7%D8%B1%D8%B4%D9%88%DB%8C-%D9%85%D8%B9%D9%85%D9%88%D9%84%DB%8C-%D9%87%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D9%88%D9%86-%D9%85%D8%AF%D9%84-SAP4001GR,200,41402,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4798,91.99.72.15,1/22/2019 4:15,GET,/product/6428/7443/%D8%AC%D8%A7%D8%B1%D9%88%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%D8%A7-%D9%BE%D8%A7%DA%A9%D8%AA-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-MC-CG711,200,43342,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4799,91.99.72.15,1/22/2019 4:15,GET,/product/967/371/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1%D8%A8-%D8%A7%D8%B2-%D8%AC%D9%84%D9%88-%D8%A8%D9%84%D9%88%D9%85%D8%A8%D8%B1%DA%AF-%D9%85%D8%AF%D9%84-WNF-74261-A,200,42425,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4800,66.249.66.194,1/22/2019 4:15,GET,/product/33795/64537/111708,200,41209,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4801,91.99.72.15,1/22/2019 4:15,GET,/product/4431,200,43549,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4802,91.99.72.15,1/22/2019 4:15,GET,/product/29998/59552/%D8%B3%D8%AA-5-%D9%86%D9%81%D8%B1%D9%87-%D9%85%D8%A8%D9%84%D9%85%D8%A7%D9%86-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-FB920N,200,42653,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4803,66.249.66.194,1/22/2019 4:15,GET,/product/3672,404,32428,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4804,66.249.66.194,1/22/2019 4:15,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b151,b152,b168,b192,b194,b213,b215,b216,b217,b218,b22,b221,b226,b249,b258,b32,b35,b400,b41,b435,b442,b454,b482,b542,b548,b574,b597,b598,b6,b613,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",200,26724,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4805,91.99.72.15,1/22/2019 4:15,GET,/product/29016/58144/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%B1%D8%A7%D8%AF-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%85%D8%AF%D9%84-L102,200,40875,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4806,91.99.72.15,1/22/2019 4:15,GET,/product/29017/58150/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%B1%D8%A7%D8%AF-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%85%D8%AF%D9%84-L101,200,40565,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4807,91.99.72.15,1/22/2019 4:15,GET,/product/29024/58178/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D9%84%DB%8C%D9%88-%D9%85%D8%AF%D9%84-Q12p,200,41063,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4808,66.249.66.194,1/22/2019 4:15,GET,/product/10736/%D8%AD%D8%A7%D9%84%D8%AA-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D9%85%D9%88-%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3-%D9%85%D8%AF%D9%84-HP8663-00,200,41345,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4809,91.99.72.15,1/22/2019 4:15,GET,/product/22690,200,41382,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4810,91.99.72.15,1/22/2019 4:15,GET,/product/13142,200,42128,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4811,91.99.72.15,1/22/2019 4:15,GET,/product/30135/59753/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1%D8%A8-%D8%A7%D8%B2-%D8%AC%D9%84%D9%88-%D8%A8%D9%84%D9%88%D9%85%D8%A8%D8%B1%DA%AF-%D9%85%D8%AF%D9%84-WANF-91430,200,41414,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4812,91.99.72.15,1/22/2019 4:15,GET,/product/28945/58023/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A8%D8%A7%D8%B1-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SB333Y,200,42479,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4813,91.99.72.15,1/22/2019 4:15,GET,/product/28947/58031/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A8%D8%A7%D8%B1-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SB633Y,200,42312,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4814,91.99.72.15,1/22/2019 4:15,GET,/product/28948/58036/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A8%D8%A7%D8%B1-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SB633,200,42265,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4815,91.99.72.15,1/22/2019 4:15,GET,/product/28950/58038/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%A8%D8%A7%D8%B1-%D9%86%DB%8C%D9%84%D9%BE%D8%B1-%D9%85%D8%AF%D9%84-SB533Y,200,41004,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4816,66.249.66.194,1/22/2019 4:15,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b151,b152,b168,b192,b194,b213,b215,b216,b217,b218,b22,b221,b226,b249,b258,b32,b35,b36,b400,b41,b435,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,p38,stexists",200,21821,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4817,66.249.66.194,1/22/2019 4:15,GET,/product/32450/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-Asus-R556BP,200,42644,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4818,66.249.66.194,1/22/2019 4:15,GET,/browse/waist-bag,302,0,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4819,66.249.66.194,1/22/2019 4:15,GET,/m/browse/waist-bag,404,33653,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4820,66.249.66.194,1/22/2019 4:15,GET,/browse/rice-cooker/%D9%BE%D9%84%D9%88%D9%BE%D8%B2,200,34933,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4821,54.36.149.35,1/22/2019 4:15,GET,"/filter/b41,b874,b878,p8946,stexists",200,32867,Normal,0.329551113,1,0,0,32867,32867,1,0
4822,91.99.72.15,1/22/2019 4:15,GET,/product/13149,200,42232,Normal,0.234923668,17,0,0,42033.05882,43549,17,0
4823,66.249.66.91,1/22/2019 4:15,GET,/filter/b481%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb168%2Cb648%2Cb103%2Cb213%2Cb597%2Cb724%2Cb613%2Cb135%2Cb877%2Cb183%2Cb497%2Cb435%2Cb194%2Cb1%2Cb861%2Cb256%2Cb854%2Cb198%2Cb647%2Cb679%2Cb88%2Cb441%2Cb6%2Cb880%2Cb221%2Cb645%2Cb219%2Cb224,200,39196,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4824,66.249.66.91,1/22/2019 4:15,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb192%2Cb213%2Cb136%2Cb218%2Cb648%2Cb454%2Cb258%2Cb151%2Cb22%2Cb36%2Cp38,200,37683,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4825,204.18.36.198,1/22/2019 4:15,GET,/image/32856,200,3171,Normal,0.322762039,2,0,0,3030,3171,2,0
4826,66.249.66.91,1/22/2019 4:15,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb192%2Cb213%2Cb136%2Cb218%2Cb648%2Cb454%2Cb258%2Cb151%2Cb22%2Cb36%2Cp38,200,37550,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4827,66.249.66.91,1/22/2019 4:15,GET,/image/103/brand,200,2780,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4828,66.249.66.91,1/22/2019 4:15,GET,/filter/b36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb35%2Cb321%2Cb5%2Cb261%2Cb442%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb435%2Cb183%2Cb542%2Cb135%2Cb63%2Cb497%2Cb619%2Cb613%2Cb126%2Cb74%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb584%2Cb224%2Cb213%2Cb3%2Cb570%2Cb198%2Cb256%2Cb238%2Cb485%2Cb574%2Cb186%2Cb548%2Cstexists%2Cb215%2Cb904%2Cb615%2Cb603%2Cb203%2Cb43%2Cb152%2Cb95%2Cb147%2Cb143%2Cb656%2Cb2%2Cb308%2Cb80%2Cb22%2Cb883%2Cb523%2Cb903,200,40868,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4829,66.249.66.91,1/22/2019 4:15,GET,/filter/b36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb614%2Cb88%2Cb19%2Cb194%2Cb35%2Cb321%2Cb5%2Cb261%2Cb442%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb435%2Cb183%2Cb542%2Cb63%2Cb497%2Cb619%2Cb613%2Cb126%2Cb74%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb584%2Cb224%2Cb213%2Cb3%2Cb570%2Cb198%2Cb238%2Cb485%2Cb574%2Cb186%2Cb548%2Cstexists%2Cb215%2Cb904%2Cb615%2Cb603%2Cb203%2Cb43%2Cb152%2Cb95%2Cb147%2Cb143%2Cb656%2Cb2%2Cb308%2Cb80%2Cb22%2Cb883%2Cb523%2Cb903%2Cb258,200,40882,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4830,66.249.66.91,1/22/2019 4:15,GET,/filter/b481%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb613%2Cb135%2Cb877%2Cb183%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb647%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb151%2Cb192%2Cstexists%2Cb203%2Cb202,200,40876,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4831,66.249.66.91,1/22/2019 4:15,GET,/filter/b36%2Cb41%2Cb598%2Cb168%2Cb103%2Cb88%2Cb19%2Cb194%2Cb35%2Cb321%2Cb5%2Cb261%2Cb442%2Cb484%2Cb723%2Cb573%2Cb192%2Cb724%2Cb435%2Cb183%2Cb542%2Cb135%2Cb63%2Cb497%2Cb619%2Cb613%2Cb126%2Cb74%2Cb441%2Cb568%2Cb880%2Cb647%2Cb185%2Cb584%2Cb224%2Cb213%2Cb3%2Cb570%2Cb198%2Cb256%2Cb238%2Cb485%2Cb574%2Cb186%2Cb548%2Cstexists%2Cb215%2Cb904%2Cb615%2Cb603%2Cb203%2Cb43%2Cb152%2Cb95%2Cb147%2Cb143%2Cb656%2Cb2%2Cb308%2Cb80%2Cb22%2Cb883%2Cb523%2Cb903,200,41701,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4832,5.119.246.154,1/22/2019 4:15,GET,/image/33626,200,7902,Normal,0.324754003,1,0,0,7902,7902,1,0
4833,66.249.66.194,1/22/2019 4:15,GET,/product/27797,200,43537,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4834,66.249.66.194,1/22/2019 4:15,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b151,b152,b168,b192,b194,b213,b215,b216,b217,b218,b221,b226,b249,b258,b32,b35,b400,b41,b435,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",200,26522,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4835,83.121.152.4,1/22/2019 4:15,GET,/static/images/amp/third-party/footer-mobile.png,200,62894,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4836,66.249.66.194,1/22/2019 4:15,GET,/m/article/616/%D8%B9%D9%84%D8%AA-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B1%D9%81%D8%AA%D9%86%D8%8C%DA%AF%D8%B2%DA%AF%D8%B2%D8%8C%D8%A8%DB%8C-%D8%AD%D8%B3%DB%8C-%D9%88-%D9%85%D9%88%D8%B1-%D9%85%D9%88%D8%B1-%D8%B4%D8%AF%D9%86-%D8%A7%D9%86%DA%AF%D8%B4%D8%AA%D8%A7%D9%86-%D8%AF%D8%B3%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%A2%D9%86,200,19722,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4837,66.249.66.194,1/22/2019 4:15,GET,/filter/p10%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%2Ct113%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D9%85%D8%B4%DA%A9%DB%8C,200,32139,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4838,188.229.9.189,1/22/2019 4:15,GET,/amp-helper-frame.html,200,133,Normal,0.333253057,1,0,0,133,133,1,0
4839,66.249.66.194,1/22/2019 4:15,GET,/m/filter/b201,200,21058,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4840,66.249.66.194,1/22/2019 4:15,GET,"/m/filter/b2,p7",200,18950,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4841,66.249.66.194,1/22/2019 4:15,GET,"/m/filter/b535,p6001,stexists",200,16819,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4842,66.249.66.194,1/22/2019 4:15,GET,/filter/p10%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%2Ct113%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D9%85%D8%B4%DA%A9%DB%8C,302,0,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4843,69.162.124.229,1/22/2019 4:15,HEAD,/,301,0,Normal,0.321881582,2,0,0,0,0,1,0
4844,66.249.66.194,1/22/2019 4:15,GET,/m/product/12724,404,32413,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4845,69.162.124.229,1/22/2019 4:15,HEAD,/,200,0,Normal,0.321881582,2,0,0,0,0,1,0
4846,83.121.152.4,1/22/2019 4:15,GET,/static/images/amp/blog.png,200,3863,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4847,5.214.80.136,1/22/2019 4:15,GET,/amp-helper-frame.html,200,133,Normal,0.333253057,1,0,0,133,133,1,0
4848,66.249.66.194,1/22/2019 4:15,GET,/product/12724,302,0,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4849,66.249.66.194,1/22/2019 4:15,GET,/settings/logo,200,4120,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4850,66.249.66.194,1/22/2019 4:15,GET,/m/browse/tv/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86,200,19348,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4851,66.249.66.194,1/22/2019 4:15,GET,"/m/filter/b2,p6",200,19462,Normal,0.153782978,22,0.136363636,0,24038.5,43537,21,0
4852,204.18.36.198,1/22/2019 4:15,GET,/image/33175,200,2889,Normal,0.322762039,2,0,0,3030,3171,2,0
4853,66.249.66.91,1/22/2019 4:15,GET,/filter/b481%2Cb874%2Cb36%2Cb226%2Cb570%2Cb598%2Cb180%2Cb615%2Cb185%2Cb880%2Cb878%2Cb270%2Cb903%2Cb883%2Cb99%2Cb261%2Cb152%2Cb249%2Cb701%2Cb723%2Cb42%2Cb183%2Cb88%2Cb219%2Cb202%2Cb308%2Cb103%2Cb1%2Cb2%2Cb126%2Cb523%2Cb904%2Cb192%2Cb703%2Cb890%2Cb105%2Cb231%2Cb258%2Cb209%2Cb186%2Cb221%2Cb778%2Cb482%2Cb41%2Cb238%2Cb19%2Cb435%2Cb648%2Cb724%2Cb548%2Cb74%2Cb8%2Cb614%2Cb135%2Cb80%2Cb224%2Cb5%2Cb198%2Cb542%2Cb67%2Cb441%2Cp5506,200,33902,Normal,0.243575856,24,0,0,33608.91667,41701,19,0
4854,31.2.233.112,1/22/2019 4:15,GET,/image/58877/productModel/200x200,200,4579,Normal,0.21385048,27,0,0,6284.333333,19466,25,0
4855,54.36.149.51,1/22/2019 4:15,GET,"/filter/b33,b41,b632,p46",200,34782,Normal,0.323624527,1,0,0,34782,34782,1,0
4856,86.55.46.218,1/22/2019 4:15,GET,/static/images/icons/btn-search.png,200,393,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4857,83.121.152.4,1/22/2019 4:15,GET,/static/images/guarantees/support.png,200,6454,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4858,86.55.46.218,1/22/2019 4:15,GET,/static/images/search-category-arrow.png,200,217,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4859,86.55.46.218,1/22/2019 4:15,GET,/images/raty/star-on.png,302,0,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4860,83.121.152.4,1/22/2019 4:15,GET,/static/images/guarantees/bestPrice.png,200,7356,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4861,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5712,b400",200,31077,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4862,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5508,b186",200,31247,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4863,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5508,b400",200,31262,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4864,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5713,b400",200,30657,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4865,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5713,b400",200,29178,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4866,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5712,b400",200,32418,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4867,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5712,b400",200,31078,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4868,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p10,b74",200,30853,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4869,54.36.148.105,1/22/2019 4:15,GET,/filter/639%7C2%2Cp14%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D9%85%D8%B4%DA%A9%DB%8C.,200,31939,Normal,0.329982193,1,0,0,31939,31939,1,0
4870,83.121.152.4,1/22/2019 4:15,GET,/static/images/amp/telegram.png,200,4859,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4871,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p12,b74",200,32412,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4872,83.121.152.4,1/22/2019 4:15,GET,/static/images/guarantees/fastDelivery.png,200,7713,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4873,86.55.46.218,1/22/2019 4:15,GET,/site/alexaGooleAnalitic,200,323,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4874,86.55.46.218,1/22/2019 4:15,GET,/settings/logo,200,4120,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4875,31.2.233.112,1/22/2019 4:15,GET,/settings/logo,200,4120,Normal,0.21385048,27,0,0,6284.333333,19466,25,0
4876,54.36.148.174,1/22/2019 4:15,GET,/filter,200,33565,Normal,0.326675619,1,0,0,33565,33565,1,0
4877,83.121.152.4,1/22/2019 4:15,GET,/image/13157,200,70502,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4878,5.211.97.39,1/22/2019 4:15,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0,Normal,0.06201133,1,1,0,0,0,1,0
4879,34.247.132.53,1/22/2019 4:15,GET,/,200,30730,Normal,0.32917752,1,0,0,30730,30730,1,0
4880,17.58.102.43,1/22/2019 4:15,GET,/filter,301,178,Normal,0.311993691,6,0,0,24777.83333,39101,5,0
4881,83.121.152.4,1/22/2019 4:15,GET,/settings/logo,200,4120,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4882,83.121.152.4,1/22/2019 4:15,GET,/static/css/font/wyekan/font.woff,200,28536,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4883,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p10,b50",200,30834,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4884,17.58.102.43,1/22/2019 4:15,GET,/filter/b571%2Cb288%2Cb514%2Cb19%2Cb519%2Cb508%2Cb202%2Cb373%2Cb369%2Cb315%2Cb210%2Cb487%2Cb475%2Cb229%2Cb45%2Cb391%2Cb87%2Cb103%2Cb213%2Cb574%2Cb647,200,39101,Normal,0.311993691,6,0,0,24777.83333,39101,5,0
4885,86.55.46.218,1/22/2019 4:15,GET,/static/images/raty/star-on.png,200,654,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4886,86.55.46.218,1/22/2019 4:15,GET,/image/5713/productType/120x90,200,12840,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4887,86.55.46.218,1/22/2019 4:15,GET,/static/images/loading.gif,200,7370,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4888,86.55.46.218,1/22/2019 4:15,GET,/static/images/zanbil-kharid.png,200,358,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4889,86.55.46.218,1/22/2019 4:15,GET,/static/css/font_awesome/fonts/fontawesome-webfont.woff2,200,77171,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4890,86.55.46.218,1/22/2019 4:15,GET,/static/images/Icon-Buypage/addToZanbil-box.png,200,4011,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4891,86.55.46.218,1/22/2019 4:15,GET,/image/5623/productType/120x90,200,11617,Normal,0.13008594,42,0,0,16600.78571,185207,41,0
4892,93.110.206.139,1/22/2019 4:15,GET,/image/31383,200,4880,Normal,0.334545687,1,0,0,4880,4880,1,0
4893,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p10,b50",200,30851,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4894,54.36.148.163,1/22/2019 4:15,GET,/filter/p9%2Cv1%7C%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C%20%D9%85%D8%B4%DA%A9%DB%8C%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D8%A7%D8%B3%D8%AA%DB%8C%D9%84,302,0,Normal,0.334568123,1,0,0,0,0,1,0
4895,54.36.148.101,1/22/2019 4:15,GET,"/filter/b43,b543,b618,p5935",200,35847,Normal,0.318872573,1,0,0,35847,35847,1,0
4896,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5623,b186",200,30179,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4897,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5623,b400",200,33101,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4898,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5712,b218",200,30041,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4899,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5508,b400",200,32557,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4900,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5508,b218",200,30241,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4901,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5713,b218",200,31842,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4902,83.121.152.4,1/22/2019 4:15,GET,/static/images/amp/instagram.png,200,7146,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4903,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5623,b186",200,31331,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
4904,83.121.152.4,1/22/2019 4:15,GET,/product/13157/%D8%AA%D8%B4%DA%A9-%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%DB%8C%D9%88%D8%B1%D8%B1-%D9%85%D8%AF%D9%84-UB53,302,0,Normal,0.244067897,18,0,0,15049.61111,70502,18,0
4905,130.185.74.243,1/22/2019 4:15,GET,"/filter/stexists,p5712,b218",200,32276,Normal,0.217877571,37,0,0,31145.67568,33603,17,0
